"","county_year","county","year","pop_county","pop_national","Bezirksverwaltung_im","county_im","Date_im","ims","imb","ime","fim","sum_im","year_im","day","month","typ_im","year_prisoners","tgs","parrests","ovs","opks","city_county","zersetz","zersetz_and_prevent","objektdienststellen","all26","initiated_telephone","realised_telephone","tapped_calls","transcribed_calls","initiated_roomcontrol","realised_roomcontrol","reports_roomcontrol","initiated_acustic","realised_acustic","reports_acustic","Hauptamtliche_Mitarbeiter_Abt26","territory_1988","cities","districtcapital","dist_border","protests53","poland","WGTV","dist_Berlin","districtcapital.1","WGTV_continuous","exits_89","pop_change_80to88","canton_year","district","Jahr.y","Wohnbevölkerung","mannlich","weiblich","percentage_employed_persons","percentage_construction_workers","percentage_farmers","industrial_productivity","available_flats","hospital_beds_per10000cit","theater_performances","theater_guests","canton.y","petition_sum","so2","staub","flats_per_ht","hospital_beds_per_ht","theater_perf_per_ht","theater_guests_per_ht","percentage_female","pop.log","ovs_clean","opks_clean","sum_im_clean","ims_clean","ims_impute","opks_impute","ovs_impute","sum_im_impute","imb_impute","ims_only_impute","zersetz_and_prevent_impute","realised_telephone_imputed","realised_roomcontrol_imputed","realised_acustic_imputed","abt26_imputed","pris_per_capita","opks_per_capita","ims_per_capita","total_ims_per_capita","ovs_per_capita","sum_im_impute_per_capita","opks_impute_per_capita","imb_impute_per_capita","ovs_impute_per_capita","pris_per_ht","opks_per_ht","ims_per_ht","total_ims_per_ht","imb_per_ht","ovs_per_ht","sum_im_impute_per_ht","opks_impute_per_ht","imb_impute_per_ht","ovs_impute_per_ht","ims_only_impute_per_ht","pop_change_yearly"
"27","Annaberg _ 1985","Annaberg",1985,83033,16640059,NA,"Annaberg","31/12/1985",211,23,12,7,253,NA,31,12,NA,1985,1401,10,21,39,0,NA,2,0,NA,796,780,"",NA,4,"4",0,170,154,2260,75,382,7,0,66.7620815318,1,0,1,222.10838757,FALSE,0.947180085569817,406,-0.044159527464929,"Karl-Marx-Stadt _ 1985","Karl-Marx-Stadt",1985,1875.9,873,1002.9,970.3,5.9,5.9,203,25671,87,2529,870,"Karl-Marx-Stadt",2378,NA,NA,30916.6235111341,870,3045.77698023677,1047.77618537208,0.534623380777227,11.3269933981221,21,39,253,211,211,39,21,253,23,211,2,780,7,154,75,0.000120434044295641,0.000469692772753002,0.00254115833463804,0.00304698132067973,0.000252911493020847,0.00304698132067973,0.000469692772753002,0.000276998301879975,0.000252911493020847,12.0434044295641,46.9692772753002,254.115833463804,304.698132067973,27.6998301879975,25.2911493020847,304.698132067973,46.9692772753002,27.6998301879975,25.2911493020847,254.115833463804,-0.600945711378464
"28","Annaberg _ 1986","Annaberg",1986,82337,16639877,NA,"Annaberg","31/12/1986",205,25,15,8,253,NA,31,12,NA,1986,1401,3,NA,NA,0,NA,NA,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,382,7,0,66.7620815318,1,0,1,222.10838757,FALSE,0.947180085569817,406,-0.044159527464929,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",2678,"2.5-25","2.5-25",32272.2469849521,950,3097.02806757594,1008.0522729757,0.533461930021969,11.3185758603633,NA,NA,253,205,205,36,17.3333333333333,253,25,205,1,949,NA,154,76,3.64356243244228e-05,NA,0.00248976766216889,0.00307273765135966,NA,0.00307273765135966,0.000437227491893074,0.000303630202703523,0.000210516940541109,3.64356243244228,NA,248.976766216889,307.273765135966,30.3630202703523,NA,307.273765135966,43.7227491893074,30.3630202703523,21.0516940541109,248.976766216889,-0.838220948297665
"29","Annaberg _ 1987","Annaberg",1987,81859,16661423,NA,"Annaberg","31/12/1987",214,27,17,8,266,NA,31,12,NA,1987,1401,5,14,35,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,7,0,66.7620815318,1,0,1,222.10838757,FALSE,0.947180085569817,406,-0.044159527464929,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",NA,NA,NA,32355.6359105291,940,3087.01547783384,1001.72247401019,0.532388772607739,11.3127535339933,14,35,266,214,214,35,14,266,27,214,1,864.5,NA,154,75.5,6.10806386591578e-05,0.000427564470614105,0.00261425133461195,0.0032494899766672,0.000171025788245642,0.0032494899766672,0.000427564470614105,0.000329835448759452,0.000171025788245642,6.10806386591578,42.7564470614105,261.425133461195,324.94899766672,32.9835448759452,17.1025788245642,324.94899766672,42.7564470614105,32.9835448759452,17.1025788245642,261.425133461195,-0.580540947569137
"30","Annaberg _ 1988","Annaberg",1988,81559,16674632,NA,"Annaberg","31/12/1988",206,27,16,8,257,1988,31,12,NA,1988,1401,8,17,34,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,7,0,66.7620815318,1,0,1,222.10838757,FALSE,0.947180085569817,406,-0.044159527464929,"Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,1859.5,872,987.5,966.3,5.9,6,225,26218,93,2393,682,"Karl-Marx-Stadt",NA,"2.5-25","2.5-25",32146.0537770203,930,2934.07226670263,836.204465478978,0.531056735681635,11.309081963701,17,34,257,206,206,34,17,257,27,206,0,864.5,NA,154,75.5,9.80885003494403e-05,0.000416876126485121,0.00252577888399809,0.00315109307372577,0.000208438063242561,0.00315109307372577,0.000416876126485121,0.000331048688679361,0.000208438063242561,9.80885003494403,41.6876126485121,252.577888399809,315.109307372577,33.1048688679361,20.8438063242561,315.109307372577,41.6876126485121,33.1048688679361,20.8438063242561,252.577888399809,NA
"31","Apolda _ 1983","Apolda",1983,49874,16701487,NA,NA,"1/1/1984",149,5,9,13,176,NA,NA,NA,NA,1983,902,NA,7,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1983","Erfurt",1983,1238.6,586.4,652.3,631.3,6.4,11.3,211,13111,106,2427,823,"Erfurt",NA,NA,NA,26288.2463808798,1060,4866.26298271645,1650.1583991659,0.52664298401421,10.8172551038658,7,25,176,149,149,25,7,176,5,149,0,690,NA,62,43.5,NA,0.000501263183221719,0.00298752857200144,0.0035288928098809,0.000140353691302081,0.0035288928098809,0.000501263183221719,0.000100252636644344,0.000140353691302081,NA,50.1263183221719,298.752857200144,352.88928098809,10.0252636644344,14.0353691302081,352.88928098809,50.1263183221719,10.0252636644344,14.0353691302081,298.752857200144,NA
"32","Apolda _ 1984","Apolda",1984,49611,16659957,NA,NA,"1/1/1985",144,4,9,13,170,NA,NA,NA,NA,1984,902,6,3,32,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1984","Erfurt",1984,1237.1,586.4,650.7,637.4,6.4,11.4,223,14197,105,2331,823,"Erfurt",NA,NA,NA,28616.6374392776,1050,4698.55475600169,1658.90629094354,0.525988198205481,10.8119678623183,3,32,170,144,144,32,3,170,4,144,1,690,NA,62,43.5,0.000120940920360404,0.000645018241922154,0.00290258208864969,0.00342665941021144,6.0470460180202e-05,0.00342665941021144,0.000645018241922154,8.06272802402693e-05,6.0470460180202e-05,12.0940920360404,64.5018241922154,290.258208864969,342.665941021144,8.06272802402693,6.0470460180202,342.665941021144,64.5018241922154,8.06272802402693,6.0470460180202,290.258208864969,-0.527328868749248
"33","Apolda _ 1985","Apolda",1985,49236,NA,NA,NA,"31/12/85",163,4,9,13,189,1985,31,12,NA,1985,902,3,1,30,0,NA,2,0,NA,612,612,"",NA,4,"4",0,68,62,412,43,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1985","Erfurt",1985,1235.5,586.8,648.7,641.4,6.3,11.4,237,13900,105,2346,784,"Erfurt",NA,NA,NA,28231.375416362,1050,4764.80623933707,1592.33081485092,0.525050586806961,10.8043803422302,1,30,189,163,163,30,1,189,4,163,2,612,7,62,43,6.09310260784792e-05,0.000609310260784792,0.00331058575026403,0.00383865464294419,2.03103420261597e-05,0.00383865464294419,0.000609310260784792,8.12413681046389e-05,2.03103420261597e-05,6.09310260784792,60.9310260784792,331.058575026403,383.865464294419,8.12413681046389,2.03103420261597,383.865464294419,60.9310260784792,8.12413681046389,2.03103420261597,331.058575026403,-0.755880752252525
"34","Apolda _ 1986","Apolda",1986,49031,NA,NA,NA,"30/9/1986",171,4,7,15,197,1986,30,9,NA,1986,902,7,2,24,0,NA,NA,0,1096,768,768,".",4010,NA,NA,NA,NA,NA,NA,44,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1986","Erfurt",1986,1235.8,588.4,647.3,642.6,6.2,11.3,246,13839,105,2326,757,"Erfurt",NA,NA,NA,28225.0005098815,1050,4743.93750892293,1543.92119271481,0.523790257323191,10.8002080301134,2,24,197,171,171,24,2,197,4,171,1,768,NA,62,44,0.000142766820990802,0.000489486243397035,0.00348758948420387,0.00401786624788399,4.07905202830862e-05,0.00401786624788399,0.000489486243397035,8.15810405661724e-05,4.07905202830862e-05,14.2766820990802,48.9486243397035,348.758948420387,401.786624788399,8.15810405661724,4.07905202830862,401.786624788399,48.9486243397035,8.15810405661724,4.07905202830862,348.758948420387,-0.416362011536274
"35","Apolda _ 1987","Apolda",1987,49209,NA,NA,NA,"31/12/87",172,4,7,13,196,1987,31,12,NA,1987,902,7,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1987","Erfurt",1987,1238.1,591,647.2,645.9,6.2,11.3,258,14027,103,2366,777,"Erfurt",NA,NA,NA,28504.9482818184,1030,4808.06356560792,1578.97945497775,0.52273645101365,10.8038318125806,0,NA,196,172,172,27.75,0,196,4,172,1,690,NA,62,43.5,0.000142250401349347,NA,0.00349529557601252,0.00398301123778171,0,0.00398301123778171,0.000563921233920624,8.12859436281981e-05,0,14.2250401349347,NA,349.529557601252,398.301123778171,8.12859436281981,0,398.301123778171,56.3921233920624,8.12859436281981,0,349.529557601252,0.363035630519467
"36","Apolda _ 1988","Apolda",1988,48866,16674632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,902,7,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,2,0,59.7936833278,2,0,1,208.691942632,FALSE,1,169,-0.0348791278243008,"Erfurt _ 1988","Erfurt",1988,1240.1,594.1,646.3,648.4,6.2,11.2,276,13916,202,2341,762,"Erfurt",823,"25-100","2.5-25",28477.8782793763,2020,4790.65198706667,1559.36643064708,0.521167647770341,10.7968371371087,NA,NA,NA,NA,159.8,27.75,2.6,185.6,4.2,159.8,1,690,NA,62,43.5,0.000143248884705112,NA,NA,NA,NA,0.00379814185732411,0.000567879507223837,8.59493308230672e-05,5.32067286047559e-05,14.3248884705112,NA,NA,NA,NA,NA,379.814185732411,56.7879507223837,8.59493308230672,5.32067286047559,327.016739655384,NA
"37","Arnstadt _ 1983","Arnstadt",1983,66886,16701487,"Erfurt","Arnstadt","1/1/1984",162,10,15,13,200,NA,NA,NA,"Kreis",1983,901,NA,6,44,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1983","Erfurt",1983,1238.6,586.4,652.3,631.3,6.4,11.3,211,13111,106,2427,823,"Erfurt",NA,NA,NA,19602.0093891098,1060,3628.56203091828,1230.45181353347,0.52664298401421,11.1107449566533,6,44,200,162,162,44,6,200,10,162,1,690,NA,62,43.5,NA,0.000657835720479622,0.00242203151631134,0.00299016236581646,8.97048709744939e-05,0.00299016236581646,0.000657835720479622,0.000149508118290823,8.97048709744939e-05,NA,65.7835720479622,242.203151631134,299.016236581646,14.9508118290823,8.97048709744939,299.016236581646,65.7835720479622,14.9508118290823,8.97048709744939,242.203151631134,NA
"38","Arnstadt _ 1984","Arnstadt",1984,66724,16659957,"Erfurt","Arnstadt","1/1/1985",139,8,13,13,173,NA,NA,NA,"Kreis",1984,901,2,4,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1984","Erfurt",1984,1237.1,586.4,650.7,637.4,6.4,11.4,223,14197,105,2331,823,"Erfurt",1004,"2.5-25","2.5-25",21277.2016066183,1050,3493.49559378934,1233.43924225166,0.525988198205481,11.1083199872739,4,30,173,139,139,30,4,173,8,139,0,690,NA,62,43.5,2.99742221689347e-05,0.000449613332534021,0.00208320844074096,0.00259277021761285,5.99484443378694e-05,0.00259277021761285,0.000449613332534021,0.000119896888675739,5.99484443378694e-05,2.99742221689347,44.9613332534021,208.320844074096,259.277021761285,11.9896888675739,5.99484443378694,259.277021761285,44.9613332534021,11.9896888675739,5.99484443378694,208.320844074096,-0.242203151631134
"39","Arnstadt _ 1985","Arnstadt",1985,66581,16640059,"Erfurt","Arnstadt","31/12/85",NA,NA,NA,12,NA,1985,31,12,"Kreis",1985,901,10,6,21,0,NA,2,0,NA,612,612,"",NA,4,"4",0,68,62,412,43,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1985","Erfurt",1985,1235.5,586.8,648.7,641.4,6.3,11.4,237,13900,105,2346,784,"Erfurt",NA,NA,NA,20876.8267223382,1050,3523.52773313708,1177.51310433908,0.525050586806961,11.1061745305416,6,21,NA,NA,153.5,21,6,189,10.5,153.5,2,612,7,62,43,0.000150192998002433,0.00031540529580511,NA,NA,9.01157988014599e-05,0.00283864766224599,0.00031540529580511,0.000157702647902555,9.01157988014599e-05,15.0192998002433,31.540529580511,NA,NA,NA,9.01157988014599,283.864766224599,31.540529580511,15.7702647902555,9.01157988014599,230.546251933735,-0.214315688507883
"40","Arnstadt _ 1986","Arnstadt",1986,66460,16639877,"Erfurt","Arnstadt","30/9/1986",152,14,7,15,188,1986,30,9,"Kreis",1986,901,8,3,31,0,NA,NA,0,1096,768,768,".",4010,NA,NA,NA,NA,NA,NA,44,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1986","Erfurt",1986,1235.8,588.4,647.3,642.6,6.2,11.3,246,13839,105,2326,757,"Erfurt",NA,NA,NA,20823.0514595245,1050,3499.84953355402,1139.03099608787,0.523790257323191,11.1043555419086,3,31,188,152,152,31,3,188,14,152,1,768,NA,62,44,0.000120373156786037,0.000466445982545892,0.0022870899789347,0.00282876918447186,4.51399337947638e-05,0.00282876918447186,0.000466445982545892,0.000210653024375564,4.51399337947638e-05,12.0373156786037,46.6445982545892,228.70899789347,282.876918447186,21.0653024375564,4.51399337947638,282.876918447186,46.6445982545892,21.0653024375564,4.51399337947638,228.70899789347,-0.181733527582944
"41","Arnstadt _ 1987","Arnstadt",1987,66549,16661423,"Erfurt","Arnstadt","31/12/87",161,10,16,8,195,1987,31,12,"Kreis",1987,901,3,2,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1987","Erfurt",1987,1238.1,591,647.2,645.9,6.2,11.3,258,14027,103,2366,777,"Erfurt",949,NA,NA,21077.7021442847,1030,3555.27506048175,1167.56074471442,0.52273645101365,11.1056937974143,2,NA,195,161,161,31.5,2,195,10,161,1,690,NA,62,43.5,4.50795654329892e-05,NA,0.00241927001157042,0.0029301717531443,3.00530436219928e-05,0.0029301717531443,0.000473335437046387,0.000150265218109964,3.00530436219928e-05,4.50795654329892,NA,241.927001157042,293.01717531443,15.0265218109964,3.00530436219928,293.01717531443,47.3335437046387,15.0265218109964,3.00530436219928,241.927001157042,0.133915136924466
"42","Arnstadt _ 1988","Arnstadt",1988,66606,16674632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,901,8,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,2,0,40.3518828169,0,0,1,254.734419251,FALSE,1,284,-0.0103267410588253,"Erfurt _ 1988","Erfurt",1988,1240.1,594.1,646.3,648.4,6.2,11.2,276,13916,202,2341,762,"Erfurt",996,"2.5-25","2.5-25",20893.0126415038,2020,3514.69837552172,1144.04107738042,0.521167647770341,11.1065499425607,NA,NA,NA,NA,153.5,31.5,4.2,189,10.5,153.5,1,690,NA,62,43.5,0.000120109299462511,NA,NA,NA,NA,0.00283758219980182,0.000472930366633637,0.000157643455544546,6.30573822178182e-05,12.0109299462511,NA,NA,NA,NA,NA,283.758219980182,47.2930366633637,15.7643455544546,6.30573822178182,230.459718343693,NA
"43","Artern _ 1983","Artern",1983,55880,16701487,"Halle","Artern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,801,NA,2,17,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1983","Halle ",1983,1810,854.2,955.8,925,6.2,9.5,184,19400,98,3440,1233,"Halle ",NA,NA,NA,34717.2512526843,980,6156.04867573371,2206.51395848246,0.528066298342541,10.9309618133709,2,17,NA,NA,175,17,2,185,0.5,175,1,418,NA,156,46,NA,0.000304223335719399,NA,NA,3.57909806728704e-05,0.00331066571224052,0.000304223335719399,8.94774516821761e-06,3.57909806728704e-05,NA,30.4223335719399,NA,NA,NA,3.57909806728704,331.066571224052,30.4223335719399,0.894774516821761,3.57909806728704,313.171080887616,NA
"44","Artern _ 1984","Artern",1984,55501,16659957,"Halle","Artern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,801,4,3,28,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1984","Halle ",1984,1800.8,850.7,950.1,927.2,6.2,9.6,190,21290,96,3497,1068,"Halle ",NA,NA,NA,38359.6691951496,960,6300.78737320048,1924.28965243869,0.527598844957797,10.9241563175902,3,28,NA,NA,175,28,3,185,0.5,175,1,418,NA,156,46,7.20707734995766e-05,0.000504495414497036,NA,NA,5.40530801246824e-05,0.00333327327435542,0.000504495414497036,9.00884668744707e-06,5.40530801246824e-05,7.20707734995766,50.4495414497036,NA,NA,NA,5.40530801246824,333.327327435542,50.4495414497036,0.900884668744707,5.40530801246824,315.309634060648,-0.678239083750895
"45","Artern _ 1985","Artern",1985,55450,16640059,"Halle","Artern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,801,3,NA,NA,0,1,1,0,NA,434,416,"",NA,4,"4",0,213,156,453,47,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1985","Halle ",1985,1790.8,846.8,944.1,929,6.1,9.7,194,21385,96,3422,1086,"Halle ",1129,NA,NA,38566.2759242561,960,6171.32551848512,1958.5211902615,0.527194549921823,10.9232369927785,NA,NA,NA,NA,175,23.25,3.25,185,0.5,175,1,416,7,156,47,5.41027953110911e-05,NA,NA,NA,NA,0.00333633904418395,0.000419296663660956,9.01713255184851e-06,5.86113615870153e-05,5.41027953110911,NA,NA,NA,NA,NA,333.633904418395,41.9296663660956,0.901713255184851,5.86113615870153,315.599639314698,-0.0918902362119601
"46","Artern _ 1986","Artern",1986,55314,16639877,"Halle","Artern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,801,5,4,24,0,NA,NA,0,900,435,420,"225795",9132,NA,NA,NA,NA,NA,NA,45,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1986","Halle ",1986,1784,845.8,938.2,925.3,6.1,9.8,196,21119,94,3548,1109,"Halle ",1283,"25-100","25-100",38180.2075423943,940,6414.28933000687,2004.91738077159,0.525896860986547,10.9207813200266,4,24,NA,NA,175,24,4,185,0.5,175,1,420,NA,156,45,9.0393028889612e-05,0.000433886538670138,NA,NA,7.23144231116896e-05,0.00334454206891565,0.000433886538670138,9.0393028889612e-06,7.23144231116896e-05,9.0393028889612,43.3886538670138,NA,NA,NA,7.23144231116896,334.454206891565,43.3886538670138,0.90393028889612,7.23144231116896,316.375601113642,-0.24526600541028
"47","Artern _ 1987","Artern",1987,55233,16661423,"Halle","Artern","31/12/87",176,1,3,9,189,1987,31,12,"Kreis",1987,801,2,4,24,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1987","Halle ",1987,1779.4,846.5,932.9,925.5,6.1,9.8,199,20420,94,3625,1202,"Halle ",1287,NA,NA,36970.6516032082,940,6563.10538989372,2176.23522169717,0.524277846465101,10.9193158797253,4,24,189,176,176,24,4,189,1,176,1,418,NA,156,46,3.62102366338964e-05,0.000434522839606757,0.00318650082378288,0.00342186736190321,7.24204732677928e-05,0.00342186736190321,0.000434522839606757,1.81051183169482e-05,7.24204732677928e-05,3.62102366338964,43.4522839606757,318.650082378288,342.186736190321,1.81051183169482,7.24204732677928,342.186736190321,43.4522839606757,1.81051183169482,7.24204732677928,318.650082378288,-0.146436706801171
"48","Artern _ 1988","Artern",1988,55152,16674632,"Halle","Artern","31/12/88",174,0,2,5,181,1988,31,12,"Kreis",1988,801,4,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,4,0,46.7685353687,5,0,1,201.15341657,FALSE,1,89,-0.0191538174251721,"Halle _ 1988","Halle ",1988,1776.5,848.6,927.9,924.9,6.1,9.7,205,20021,92,3795,1198,"Halle ",1226,"25-100","25-100",36301.4940527995,920,6880.98346388164,2172.17870612126,0.52231916690121,10.9178482887566,NA,NA,181,174,174,23.25,3.25,181,0,174,1,418,NA,156,46,7.25268349289237e-05,NA,0.00315491731940818,0.0032818392805338,NA,0.0032818392805338,0.000421562228024369,0,5.89280533797505e-05,7.25268349289237,NA,315.491731940818,328.18392805338,0,NA,328.18392805338,42.1562228024369,0,5.89280533797505,315.491731940818,NA
"49","Aschersleben _ 1983","Aschersleben",1983,66668,16701487,"Halle","Aschersleben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,802,NA,7,48,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,4,0,42.43827042,7,0,1,160.044585371,FALSE,1,147,-0.0453166504579565,"Halle _ 1983","Halle ",1983,1810,854.2,955.8,925,6.2,9.5,184,19400,98,3440,1233,"Halle ",NA,NA,NA,29099.4180116398,980,5159.89680206396,1849.46301073979,0.528066298342541,11.1074803566621,7,48,NA,NA,220.5,48,7,252.5,4,220.5,0,418,NA,156,46,NA,0.000719985600287994,NA,NA,0.000104997900041999,0.00378742425151497,0.000719985600287994,5.99988000239995e-05,0.000104997900041999,NA,71.9985600287994,NA,NA,NA,10.4997900041999,378.742425151497,71.9985600287994,5.99988000239995,10.4997900041999,330.743385132297,NA
"50","Aschersleben _ 1984","Aschersleben",1984,66313,16659957,"Halle","Aschersleben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,802,16,8,50,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,4,0,42.43827042,7,0,1,160.044585371,FALSE,1,147,-0.0453166504579565,"Halle _ 1984","Halle ",1984,1800.8,850.7,950.1,927.2,6.2,9.6,190,21290,96,3497,1068,"Halle ",NA,NA,NA,32105.3187157873,960,5273.47578906097,1610.54393557824,0.527598844957797,11.1021412353845,8,50,NA,NA,220.5,50,8,252.5,4,220.5,0,418,NA,156,46,0.0002412799903488,0.000753999969840001,NA,NA,0.0001206399951744,0.00380769984769201,0.000753999969840001,6.03199975872001e-05,0.0001206399951744,24.12799903488,75.3999969840001,NA,NA,NA,12.06399951744,380.769984769201,75.3999969840001,6.03199975872001,12.06399951744,332.513986699441,-0.532489350212996
"51","Aschersleben _ 1985","Aschersleben",1985,66236,16640059,"Halle","Aschersleben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,802,8,NA,NA,0,0,0,0,NA,434,416,"",NA,4,"4",0,213,156,453,47,383,4,0,42.43827042,7,0,1,160.044585371,FALSE,1,147,-0.0453166504579565,"Halle _ 1985","Halle ",1985,1790.8,846.8,944.1,929,6.1,9.7,194,21385,96,3422,1086,"Halle ",776,NA,NA,32286.0679992753,960,5166.37478108581,1639.59176278761,0.527194549921823,11.1009794007624,NA,NA,NA,NA,220.5,44.25,8.75,252.5,4,220.5,0,416,7,156,47,0.000120780240352678,NA,NA,NA,NA,0.00381212633613141,0.000668065704450752,6.03901201763392e-05,0.000132103387885742,12.0780240352678,NA,NA,NA,NA,NA,381.212633613141,66.8065704450752,6.03901201763392,13.2103387885742,332.90053747207,-0.11611599535536
